CaseId,WEIGHT,P_SPLIT,P_IMAGE1A,P_IMAGE1B,P_IMAGE2A,P_IMAGE2B,P_IMAGE3A,P_IMAGE3B,P_IMAGE4A,P_IMAGE4B,P_IMAGE5A,P_IMAGE5B,P_IMAGE6A,P_IMAGE6B,P_PARTYID7,P_IDEO,P_RELIG,P_ATTEND,P_ZIPCODE,P_CBSA,RND_00,RND_01,RND_02,RND_03,RND_04,RND_05,RND_06,RND_07,RND_08,POLMATTERSS4,PA_ORDER1,PA_ORDER2,PA_ORDER3,PA_ORDER4,PA_ORDER5,PA_ORDER6,PA_ORDER7,PA_ORDER8,PA_ORDER1S4,PA_ORDER2S4,PA_RLAW1S4,PA_RLAW2S4,PA_ORDER3S4,PA_RLAW4S4F,PA_RLAW7S4G,PA_RLAW8S4,SCAWARES4,FREES4,MEFREE1S4,MEFREE2S4,SCJOBS4,NOLOOKUPS4,SCELECTS4,SCELECTS4_TOTALTIME,SCLIFES4,SCLIFES4_TOTALTIME,SCJRS4,SCJRS4_TOTALTIME,SCAPPEALS4,SCAPPEALS4_TOTALTIME,SCFINALS4,SCFINALS4_TOTALTIME,SCLIB1S4,SCLIB2S4,SCLIB3S4,CTCHANGES4,ALLOW1S4,ALLOW2S4,ALLOW3S4,SCSUP1_3ORDER1,SCSUP1_3ORDER2,SCSUP1S4,SCSUP2S4,GPBS4_ORDER1,GPBS4_ORDER2,GPBS4_ORDER3,GPBS4_ORDER4,GPBS4_ORDER5,GPBS4_ORDER6,GPBS4_ORDER7,GPBS4_ORDER8,GPBS4_ORDER9,GPBS4_ORDER10,GPBS4_ORDER11,GPBS4_ORDER12,GPBS4_ORDER13,GPBS4_ORDER14,GP1BS4,GP2BS4,GP3BS4,GP4BS4,GP5BS4,GP6BS4,GP7BS4,GP8BS4,GP9BS4,GP10BS4,GP11BS4,GP12BS4,GP13BS4,GP14BS4,AOTHBS4,AOTHERB1S4,AOTHERB2S4,DOV_GPB1_1,DOV_GPB1_2,DOV_GPB1_3,HIGHGP1S4,HIGHGP2S4,HIGHGP3S4,DOV_GPB2_1,DOV_GPB2_2,DOV_GPB2_3,DOV_GPB2_4,DOV_GPB2_5,DOV_GPB2_6,DOV_GPB2_7,DOV_GPB2_8,DOV_GPB2_9,DOV_GPB2_10,DOV_GPB2_11,DOV_GPB2_12,DOV_GPB2_13,DISGROUP1S4,DISGROUP2S4,DISGROUP3S4,DISGROUP4S4,DISGROUP5S4,DISGROUP6S4,DISGROUP7S4,DISGROUP8S4,DISGROUP9S4,DISGROUP10S4,DISGROUP11S4,DISGROUP12S4,DISGROUP13S4,DOV_LLIKE1,DOV_LLIKE3,DOV_LLIKE1_2,DOV_LLIKE3_2,DOV_LLIKE1_3,DOV_LLIKE3_3,DOV_LLIKE1_4,DOV_LLIKE3_4,DOV_LLIKE1_5,DOV_LLIKE3_5,LL1SPCHS4,LL1BANS4,LL1DEMS4,LL3SPCHS4,LL3BANS4,LL3DEMS4,OPIOIDS4,CURB_ORDER1,CURB_ORDER2,CURB_ORDER3,CURB_ORDER4,CURB_ORDER5,CURB1S4,CURB2S4,CURB3S4,CURB4S4,CURB5S4,LL1DANGSS4,LL1VIOLENTS4,LL1PPOWS4,LL1AFFS4,LL1ANGERS4,LL1PROCS4,LL1POWS4,LL1HATES4,LL1FREES4,LL1SECURES4,LL1UNAMS4,LL1AFRAIDS4,LL1IDEOLOGYS4,LL1KNOWS4,CONTACTXS4,LL3DANGSS4,LL3VIOLENTS4,LL3PPOWS4,LL3AFFS4,LL3ANGERS4,LL3PROCS4,LL3POWS4,LL3HATES4,LL3FREES4,LL3SECURES4,LL3UNAMS4,LL3AFRAIDS4,LL3IDEOLOGYS4,LL3KNOWS4,CONTACTYS4,SCSUP1_5ORDER1,SCSUP1_5ORDER2,SCSUP1_5ORDER3,SCSUP1_5ORDER4,SCSUP4S4,SCSUP5S4,SCSUP7S4,SCSUP8S4,DOG3S4,DOG4S4,DOG5S4,DEMMUMS4,DEMATHS4,DEMCOMS4,DEMFUNDS4,DEMWNATIONALS4,IDEO1S4,SCIDEO1S4,BAGAINS4,ISSUES4,GUNSS4,WALLS4,ABORTIONS4,GAYRIGHTSS4,PRIVACYS4,ANOINTEDS4,POLADSTRUMPTEMPS4,POLAADSBIDENTEMPS4,POLADSREGULATIONS4,POLADSGLOBALWARMINGS4,MONTGOMERY1S4,MONTGOMERY2S4,MONTGOMERY3S4,MONTGOMERY4S4,MONTGOMERY5S4,MONTGOMERY6S4,PolAdsORDER1,PolAdsORDER2,PolAdsORDER3,PolAdsORDER4,PolAdsORDER5,PolAdsORDER6,PolAdsORDER7,PolAdsORDER8,POLADSTRUMP1S4,POLADSTRUMP2S4,POLADSBIDEN1S4,POLADSBIDEN2S4,POLADSEXXON1S4,POLADSEXXON2S4,POLADSPATAGONIA1S4,POLADSPATAGONIA2S4,POLADSPOWER1S4,POLADSPOWER2S4,POLADSSIERRA1S4,POLADSSIERRA2S4,POLADSCOLGATE1S4,POLADSCOLGATE2S4,POLADSMSC1S4,POLADSMSC2S4,QPA015A,QPA015,QPAC2,STARTDT,ENDDT,duration,SURV_MODE,SURV_LANG,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC,EDUC4,MARITAL,EMPLOY,INCOME,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
729,1.44510146,2,341,415,514,143,241,614,261,153,634,641,265,153,2,2,11,3,95357,"Modesto, CA",0,0,1,1,0,0,1,1,1,2,4,8,3,5,7,1,6,2,4,2,5,1,5,2,4,4,2,2,1,,2,1,1,23,1,26,77,19,2,47,1,24,1,1,,2,3,3,2,1,2,5,2,8,6,2,7,4,11,9,14,3,1,10,12,5,13,65,0,50,0,0,30,0,50,60,0,50,10,80,30,2,,,14,,,1,,,10,4,5,7,2,12,6,8,3,11,,,,,,,1,,,2,,,3,,,,4,10,4,10,4,10,4,10,4,10,,,,5,1,5,2,4,3,5,1,2,5,2,1,1,5,,,,,,,,,,,,,,,,10,10,10,8,10,10,10,10,8,10,10,10,0,2,,4,3,1,2,1,2,2,1,1,2,1,2,3,3,3,4,5,2,2,1,4,,,,,5,1,7,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,7/6/2020 15:30,7/6/2020 16:11,42,1,1,Phone interview (not online),1,63,4,5,4,9,2,1,1,13,CA,4,9,1,1,1,1,2,2,0,0,0,0,2
730,0.75373291,2,563,342,325,345,625,563,352,135,563,542,561,143,3,4,2,1,93722,"Fresno, CA",1,0,0,1,1,1,1,1,0,1,2,3,1,4,6,8,5,7,3,2,5,4,5,4,4,4,3,3,2,2,3,1,1,16,1,5,3,10,1,6,2,1,3,,,3,3,2,3,2,1,3,3,13,7,4,6,8,9,12,3,1,14,2,5,11,10,67,24,5,1,46,1,998,22,9,998,44,2,27,35,1,Klu Klux klan,1,,,,,,,4,13,6,12,3,9,,,,,,,,,,2,1,,,,,,,,3,,4,12,4,12,4,12,4,12,4,12,,,,2,2,3,5,2,3,1,4,5,3,1,3,1,4,,,,,,,,,,,,,,,,7,7,5,0,0,5,0,0,0,0,0,0,0,2,,2,3,1,4,2,1,2,3,2,3,2,2,3,3,2,3,4,3,2,1,1,,,,,4,5,1,1,1,2,1,2,1,1,2,5,7,4,8,2,1,6,3,1,,1,,,3,,4,,2,,3,,5,3,,2,1,1,7/3/2020 4:50,7/3/2020 5:07,17,2,1,Smartphone,1,32,2,2,4,7,1,1,1,11,CA,4,9,1,1,2,3,2,2,0,0,0,0,2
732,1.03919748,1,425,261,542,462,461,314,431,245,234,164,534,632,7,6,1,8,32808,"Orlando-Kissimmee-Sanford, FL",1,0,0,1,1,1,1,1,1,1,1,6,3,2,8,5,4,7,5,3,4,4,5,4,5,5,1,3,2,1,2,1,2,9,2,13,1,9,1,15,3,9,1,1,,3,1,1,1,1,2,5,5,3,1,6,5,10,13,9,14,11,7,8,12,4,2,91,0,95,0,0,93,0,37,7,0,0,0,6,85,1,"Black Lives Matter
Antifa",4,3,6,1,2,2,2,10,11,2,5,4,7,12,13,9,8,,,,,1,,,,,2,,3,,,,,2,9,2,9,2,9,2,9,2,9,2,4,4,,,,4,1,3,2,5,4,4,3,4,3,5,9,10,5,4,9,0,3,6,10,9,0,5,0,1,4,,,,,,,,,,,,,,,,1,3,2,4,1,4,5,4,2,1,4,1,2,3,3,3,6,2,1,3,,,1,,,3,6,2,6,2,1,1,2,2,1,1,2,8,3,6,4,1,5,7,1,,1,,,5,,5,,4,,3,,5,,4,2,2,1,7/2/2020 16:03,7/2/2020 16:31,28,2,1,Desktop,1,68,4,6,1,11,3,1,2,11,FL,3,5,1,1,1,1,4,3,0,0,0,0,3
737,2.27805148,2,453,143,231,253,153,364,531,165,312,261,624,461,5,8,12,9,37752,,1,1,0,0,1,0,0,1,0,3,2,7,8,6,1,4,3,5,4,2,4,4,4,4,4,4,1,2,1,,2,1,2,14,2,10,1,14,3,30,3,22,3,,,1,2,2,2,2,1,3,4,3,1,10,7,12,9,2,5,14,13,4,8,11,6,50,100,100,0,0,100,0,24,100,25,1,100,25,50,1,98,,9,12,2,2,2,2,7,4,5,11,8,10,,,,,,,,,,,1,2,,,,,,3,,,4,11,4,11,4,11,4,11,4,11,,,,5,2,5,5,2,1,4,3,5,1,2,5,5,5,,,,,,,,,,,,,,,,10,5,7,0,0,5,5,0,10,0,5,0,0,2,,2,1,4,3,3,3,4,4,1,3,3,2,1,2,3,2,6,3,1,3,,,1,,,3,7,1,4,3,1,2,1,2,2,1,7,5,1,2,4,8,3,6,,4,1,,1,,,3,1,,1,,,5,2,,2,4,1,7/2/2020 23:59,7/3/2020 0:31,33,2,1,Desktop,2,47,3,4,1,9,2,1,1,4,TN,3,6,0,1,1,1,4,3,0,0,1,0,2
741,2.02152581,2,364,543,642,361,165,623,124,465,263,231,523,263,5,8,1,2,72530,,0,0,0,0,0,0,0,1,1,1,6,8,2,3,4,5,1,7,3,3,3,3,3,3,5,3,1,2,2,1,2,1,2,20,2,6,1,10,1,53,3,9,3,,,3,1,1,1,2,1,3,3,3,5,1,13,6,7,9,8,12,11,10,2,4,14,58,998,58,1,100,80,998,27,13,998,100,1,44,77,2,,,5,11,6,4,4,4,4,12,9,8,3,1,,,,,,,,,,,1,,,,3,,,,2,,4,8,4,8,4,8,4,8,4,8,,,,3,3,3,1,2,3,4,5,1,3,2,3,2,3,,,,,,,,,,,,,,,,7,7,2,7,7,2,5,5,7,10,5,5,0,1,2,2,3,4,1,3,3,3,3,3,5,3,1,3,3,3,1,4,3,1,5,,,,,3,5,5,3,4,3,2,1,98,1,2,1,6,3,4,1,2,8,7,5,1,,1,,4,,1,,1,,98,,,5,,5,4,4,98,7/6/2020 15:34,7/6/2020 16:11,26,2,1,Smartphone,1,35,2,3,1,9,2,1,1,7,AR,3,7,0,0,1,1,4,6,0,0,4,0,3
742,1.16967215,2,625,132,354,341,625,365,651,145,165,362,435,652,7,6,12,4,32606,"Gainesville, FL",1,0,0,0,0,0,1,1,1,2,5,7,1,3,2,8,4,6,4,3,3,2,4,3,4,4,1,2,2,2,2,1,2,8,2,8,1,18,1,17,3,21,3,,,3,1,1,98,1,2,4,4,9,12,8,5,4,3,2,7,14,6,10,13,11,1,88,1,10,1,5,20,2,36,70,2,75,12,11,72,1,"ANTIFA, Nazis",998,1,,,2,,,2,4,7,10,5,3,,,,,,,,,1,,2,,,,,,3,,,,2,10,2,10,2,10,2,10,2,10,,,,2,4,2,5,5,1,3,2,4,4,3,2,3,4,,,,,,,,,,,,,,,,9,9,2,1,5,2,2,5,10,8,0,6,7,2,,1,3,2,4,3,3,4,2,4,4,4,2,3,2,3,2,5,3,2,1,3,,,,,5,2,4,5,3,2,1,1,2,1,2,2,1,3,8,6,7,5,4,3,,3,,3,,2,,2,,,4,,5,,4,3,2,1,7/2/2020 13:54,7/9/2020 12:42,24,2,1,Smartphone,1,32,2,2,1,12,4,5,1,12,FL,3,5,1,1,2,3,4,1,0,0,0,0,1
743,0.09884842,2,635,425,214,135,513,254,651,241,145,631,465,425,3,8,2,3,33183,"Miami-Fort Lauderdale-West Palm Beach, FL",0,0,0,0,1,1,1,0,0,2,3,4,8,5,7,2,6,1,3,2,4,3,3,5,4,5,1,1,1,,2,1,1,22,1,93,1,9,3,24,3,27,3,,,3,2,2,2,2,1,3,3,5,9,8,11,12,1,13,14,4,6,7,10,2,3,51,3,27,4,1,26,2,51,31,998,75,998,68,51,1,Ku Ku Klan,998,,,,,,,5,7,2,4,,,,,,,,,,,3,,1,2,,,,,,,,,4,2,4,2,4,2,4,2,4,2,,,,3,3,4,5,3,4,5,2,1,3,1,1,1,1,,,,,,,,,,,,,,,,7,2,0,3,6,5,2,5,7,3,6,7,5,1,4,3,4,2,1,2,3,1,3,2,3,4,3,4,3,3,3,4,3,2,5,,,,,4,5,1,4,1,1,2,1,1,1,1,2,6,2,1,8,7,5,3,4,1,,2,,4,,,5,,4,,5,5,,4,,4,4,2,7/7/2020 10:08,7/7/2020 10:54,47,2,1,Smartphone,2,27,1,2,4,11,3,6,1,12,FL,3,5,1,1,2,3,4,2,0,0,0,0,2
746,0.31517865,2,432,241,245,162,432,124,352,264,631,561,643,345,3,3,1,1,53081,"Sheboygan, WI",1,0,0,0,0,1,1,0,1,1,5,7,3,1,6,8,2,4,3,2,5,4,2,2,5,4,1,1,1,,3,1,2,8,2,8,1,9,1,21,3,15,2,,2,5,1,1,1,1,2,4,2,3,4,2,1,9,6,12,14,11,8,7,13,10,5,25,0,25,0,50,0,0,76,75,0,76,25,75,50,1,"White Nationalists
Trumpers",0,8,11,,3,3,,7,10,13,6,2,4,3,1,12,5,9,,,,,,1,,,2,,,,,,3,4,13,4,13,4,13,4,13,4,13,,,,2,2,2,5,5,3,1,2,4,2,1,2,1,2,,,,,,,,,,,,,,,,8,7,7,3,8,1,7,8,9,7,2,9,10,1,1,3,1,2,4,1,3,3,2,4,3,3,3,3,3,3,3,3,4,2,3,,,4,,,5,1,6,1,1,2,2,2,1,1,1,3,7,1,5,2,8,4,6,1,,2,,4,,5,,,4,,5,5,,,5,1,1,1,7/2/2020 16:21,7/2/2020 16:38,17,2,1,Desktop,2,57,3,5,1,12,4,1,1,14,WI,2,3,1,1,1,1,2,3,0,0,0,0,3
750,1.18016937,2,251,361,452,534,641,534,524,563,341,352,132,261,3,3,11,1,30263,"Atlanta-Sandy Springs-Roswell, GA",1,1,1,1,0,1,1,1,1,1,3,1,4,8,5,2,7,6,3,4,4,4,4,2,4,4,2,1,1,,4,1,2,23,2,7,2,25,1,10,2,1,3,,,3,2,3,2,1,2,3,3,9,12,6,5,7,2,14,10,13,4,3,11,1,8,33,53,100,3,52,51,49,29,51,56,52,50,58,53,2,,,3,,,4,,,4,8,1,7,,,,,,,,,,,,,1,,,2,3,,,,,,4,8,4,8,4,8,4,8,4,8,,,,3,3,3,5,3,1,4,5,2,3,3,3,3,3,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,3,1,4,2,3,3,3,3,3,3,3,3,3,3,3,2,4,2,2,3,,,1,,,5,1,2,4,2,2,2,2,2,1,2,5,8,1,6,2,4,3,7,,1,,1,,5,1,,,5,,5,,5,,5,4,4,1,7/3/2020 18:13,7/3/2020 18:25,13,2,1,Smartphone,2,26,1,2,1,10,3,1,1,2,GA,3,5,1,1,1,1,4,5,0,1,0,0,4
754,1.33081249,2,461,621,542,421,651,354,123,351,512,142,154,643,1,2,11,4,2144,"Boston-Cambridge-Newton, MA-NH",1,1,0,1,1,0,0,0,0,1,2,6,4,5,1,8,7,3,4,5,4,4,4,5,5,5,1,2,1,,2,1,2,8,2,7,1,75,1,44,3,238,2,,2,5,1,1,1,2,1,5,5,14,12,11,9,3,5,1,10,6,13,2,7,4,8,25,50,0,0,25,0,0,90,90,0,100,10,75,0,1,"Republicans, KKK, Christian Fundamentalists, White Supremacists",0,11,9,8,3,2,2,10,6,4,7,3,13,12,5,1,2,,,,,,,2,,,1,,,3,,,,7,10,7,10,7,10,7,10,7,10,,,,2,4,2,5,2,4,5,1,3,5,5,5,2,3,,,,,,,,,,,,,,,,9,9,2,2,2,0,1,2,10,10,0,8,10,2,,2,4,1,3,2,5,5,5,5,5,5,3,3,3,3,3,1,4,2,2,,4,,,,5,1,6,1,1,2,2,2,1,1,1,8,4,1,2,3,7,5,6,,2,1,,,2,,3,1,,1,,2,,3,,1,1,1,7/2/2020 13:55,7/2/2020 14:24,30,2,1,Desktop,2,37,2,3,1,14,4,6,1,15,MA,1,1,1,1,1,1,4,3,0,0,0,0,1
761,0.42332982,2,651,364,263,514,625,561,451,465,253,625,643,165,4,3,1,4,35810,"Huntsville, AL",0,1,1,0,1,1,0,0,1,3,2,8,1,6,3,5,7,4,3,5,3,3,4,3,3,1,3,3,2,3,4,1,2,16,2,16,1,15,2,33,1,22,77,,,4,4,4,4,2,1,1,1,14,3,8,4,2,10,7,12,13,1,9,5,11,6,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2,,,,,,,,,2,9,8,1,12,6,3,5,7,10,11,4,,77,77,77,77,77,77,77,77,77,77,77,77,,2,4,2,4,2,4,2,4,2,4,,,,2,77,3,5,2,1,3,5,4,3,3,2,2,5,,,,,,,,,,,,,,,,99,99,99,99,99,99,0,0,99,99,0,0,99,1,4,2,1,3,4,3,1,3,1,1,1,5,3,3,3,2,3,99,77,77,1,4,,,,,3,1,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,7/2/2020 0:17,7/9/2020 20:01,57,1,1,Phone interview (not online),2,67,4,6,2,11,3,4,5,2,AL,3,6,1,0,1,1,4,1,0,0,0,0,1
763,0.50608113,2,354,415,364,415,462,214,561,513,542,351,241,643,7,6,1,6,92555,"Riverside-San Bernardino-Ontario, CA",1,0,1,0,1,0,0,0,0,1,3,8,1,6,4,5,2,7,5,4,5,5,5,5,5,5,1,2,2,1,2,1,2,15,2,15,1,17,3,30,2,36,3,,,4,1,1,1,1,2,5,5,13,11,8,3,10,12,5,14,4,1,7,9,2,6,75,0,75,0,0,25,0,0,0,0,25,0,10,75,1,Antifa and Black Lives Matter,0,,,,,,,12,13,8,9,4,10,5,2,7,6,11,3,1,,,,2,,,,3,,,,,1,13,8,13,8,13,8,13,8,13,8,,,,1,5,1,2,3,1,4,5,2,5,5,5,4,5,,,,,,,,,,,,,,,,7,5,4,10,9,3,6,6,9,10,4,8,1,2,,3,1,4,2,3,5,5,4,2,3,2,2,3,2,3,2,6,3,1,1,1,,,,,5,6,2,5,3,2,2,2,2,2,2,1,2,4,6,7,8,5,3,2,,,2,3,,,5,2,,2,,5,,4,,2,2,1,7/3/2020 9:15,7/3/2020 9:58,44,2,1,Desktop,1,61,4,5,1,10,3,1,1,15,CA,4,9,1,1,1,1,4,2,0,0,0,0,2
764,0.74241098,2,421,364,341,243,235,451,435,624,643,354,264,642,2,4,1,1,97230,"Portland-Vancouver-Hillsboro, OR-WA",1,1,0,0,0,1,1,1,0,3,5,6,7,4,8,3,1,2,4,4,5,4,5,4,5,5,1,3,2,1,2,1,2,45,2,9,1,42,1,14,3,15,2,,2,4,1,1,1,1,2,4,4,12,9,1,13,10,7,2,11,4,5,3,14,6,8,50,0,7,0,0,0,0,35,52,0,50,1,36,42,1,Democratic Party,27,,,,,,,5,6,7,4,2,10,12,3,13,,,,,,2,3,,,,,,,,,1,,12,3,12,3,12,3,12,3,12,3,,,,2,4,2,3,5,4,3,1,2,2,2,2,2,4,,,,,,,,,,,,,,,,8,7,5,2,0,2,4,0,8,5,3,5,0,2,,4,3,1,2,3,4,2,3,2,4,2,1,2,2,2,1,4,3,2,1,1,,,,,5,2,3,2,1,1,2,1,2,1,1,7,8,5,4,2,6,1,3,,1,1,,1,,1,,,3,,1,,5,2,,3,1,1,7/19/2020 14:24,7/19/2020 14:52,28,2,1,Desktop,1,69,4,6,4,9,2,2,5,11,OR,4,9,1,1,1,1,3,2,0,0,0,0,2
768,0.80877490,1,253,513,532,431,324,143,461,625,254,432,251,325,5,6,1,8,56007,"Albert Lea, MN",0,0,1,1,0,0,0,1,1,2,7,2,4,3,6,8,5,1,5,2,5,5,5,4,4,5,1,1,1,,1,1,2,17,2,15,1,15,1,23,3,32,3,,,4,1,1,1,2,1,5,5,4,5,9,2,6,14,8,3,10,11,12,7,13,1,95,998,90,1,998,80,998,9,998,1,4,998,1,93,1,Black lives matter,10,1,15,3,1,1,1,10,4,11,8,13,,,,,,,,,,,,2,,,,3,,1,,,,10,8,10,8,10,8,10,8,10,8,5,2,2,,,,5,2,4,3,5,1,5,5,5,5,5,10,9,0,6,10,9,0,10,10,10,0,10,0,2,,,,,,,,,,,,,,,,,2,4,3,1,3,5,5,5,1,2,1,2,2,3,3,2,6,3,1,2,,1,,,,5,7,1,6,2,2,1,2,1,1,2,7,6,5,8,4,3,2,1,2,,,1,,2,1,,3,,2,,,5,,3,2,2,1,7/2/2020 19:22,7/2/2020 20:09,47,2,1,Smartphone,1,75,4,7,1,11,3,1,5,9,MN,2,4,0,1,1,1,3,3,0,0,0,0,3
769,0.75668873,2,163,342,513,652,463,624,145,462,325,251,615,413,,,,,60647,"Chicago-Naperville-Elgin, IL-IN-WI",1,0,1,1,0,0,1,0,1,1,8,3,5,2,7,1,6,4,5,5,4,2,5,4,5,4,1,1,1,,2,1,2,7,2,5,1,9,1,19,3,11,2,,1,5,1,1,1,2,1,5,5,4,3,5,10,14,8,2,1,11,13,6,9,7,12,30,50,11,1,10,5,8,79,92,12,80,6,82,30,2,,,9,14,11,2,1,2,4,6,12,7,,,,,,,,,,,,,3,,2,1,,,,,,,7,4,7,4,7,4,7,4,7,4,,,,1,5,1,2,3,5,2,1,4,5,3,1,2,2,,,,,,,,,,,,,,,,7,4,2,0,8,5,3,4,3,3,98,1,10,2,,3,2,1,4,4,5,4,4,5,5,5,4,4,4,4,4,1,3,2,4,,,,1,,5,1,6,1,1,1,1,2,1,1,1,3,1,7,4,5,8,6,2,1,,,3,,2,2,,1,,,3,4,,,5,1,1,1,7/2/2020 18:19,7/2/2020 18:34,16,2,1,Smartphone,1,41,2,3,1,12,4,1,1,13,IL,2,3,1,1,2,3,4,1,0,0,0,0,1
770,0.63328971,2,154,361,123,653,342,651,651,143,632,521,263,214,6,6,1,1,74105,"Tulsa, OK",0,0,0,0,1,0,0,0,0,1,6,8,2,5,4,7,3,1,3,3,4,4,3,4,5,4,3,3,1,,2,1,2,17,1,24,3,34,1,39,2,45,3,,,2,2,2,1,2,1,4,4,8,11,4,12,5,1,2,14,7,13,10,9,3,6,74,2,50,3,25,89,12,14,10,1,50,3,8,90,1,"Kkk , black panthers , crips , bloods , outlaw biker gangs ,",1,15,6,,2,2,,10,13,2,12,4,9,,,,,,,,,3,,,,,,,,,,2,1,13,2,13,2,13,2,13,2,13,2,,,,4,2,3,3,2,5,4,3,1,4,3,4,4,4,,,,,,,,,,,,,,,,9,6,4,5,7,5,5,6,6,6,3,4,5,2,,2,4,3,1,4,4,4,3,3,3,2,2,2,2,3,2,6,3,2,1,1,,,,,4,6,2,3,1,2,1,2,1,2,1,5,2,8,1,4,6,3,7,2,,2,,3,,,5,2,,2,,4,,3,,2,1,1,7/5/2020 19:14,7/5/2020 20:20,70,2,1,Smartphone,1,56,3,5,1,10,3,1,6,11,OK,3,7,1,1,1,1,4,2,0,0,0,0,2
776,0.66287122,1,651,415,364,351,162,312,245,214,145,623,163,643,2,4,1,6,28314,"Fayetteville, NC",0,0,0,0,1,1,0,1,1,3,1,3,4,2,5,7,6,8,4,2,2,3,3,4,3,3,2,2,1,,2,1,2,12,2,12,1,8,2,13,2,14,3,,,3,3,3,3,1,2,3,3,11,6,13,8,9,10,3,12,5,7,14,2,1,4,51,54,53,998,3,50,4,58,52,78,56,2,57,54,1,"KKK, white supremacist",5,10,,,4,,,12,5,7,13,,,,,,,,,,,,,,2,,1,,,,,3,,7,12,7,12,7,12,7,12,7,12,5,1,4,,,,2,1,3,4,2,5,4,2,2,2,3,10,10,8,10,10,0,7,10,10,10,0,7,5,2,,,,,,,,,,,,,,,,,1,3,4,2,3,3,3,4,1,3,2,3,2,3,3,1,4,2,2,2,,4,,,,5,1,5,1,1,2,1,1,2,2,2,3,2,4,6,8,7,5,1,1,,1,,3,,,5,,3,2,,,5,,4,1,1,1,7/2/2020 21:04,7/2/2020 21:24,21,2,1,Smartphone,1,30,2,2,4,10,3,1,1,7,NC,3,5,1,1,2,3,4,3,0,0,1,0,2
777,0.41503186,1,431,154,324,214,345,614,362,534,654,365,621,361,2,2,11,2,46237,"Indianapolis-Carmel-Anderson, IN",1,1,0,0,0,0,1,1,0,2,5,7,8,4,6,1,2,3,4,4,4,2,4,3,4,3,1,1,2,3,2,1,1,13,2,6,3,13,3,21,2,8,3,,,2,1,1,2,1,2,4,2,8,4,13,1,7,11,6,14,9,10,5,12,3,2,60,0,50,0,50,0,0,75,75,0,100,50,75,55,2,,,11,,,2,,,7,4,6,10,2,5,12,3,1,9,8,,,,,,1,,3,2,,,,,,,4,6,4,6,4,6,4,6,4,6,5,1,5,,,,2,5,4,1,2,3,4,4,2,2,2,10,10,0,3,9,8,0,7,3,3,9,7,10,2,,,,,,,,,,,,,,,,,4,1,2,3,2,3,1,2,2,3,4,3,3,3,3,3,2,3,2,1,2,,,,,5,3,4,2,3,2,2,2,2,2,1,7,5,4,2,1,3,8,6,,2,2,,3,,2,,3,,,4,,5,2,,1,4,1,7/2/2020 16:36,7/2/2020 16:57,22,2,1,Desktop,2,28,1,2,1,12,4,6,1,14,IN,2,3,1,1,1,1,4,2,0,0,0,0,2
779,1.52176264,2,165,563,162,243,653,321,653,613,345,624,364,632,5,4,1,8,71301,"Alexandria, LA",1,1,1,1,0,1,1,0,0,98,8,3,6,2,1,4,5,7,4,4,5,5,5,5,5,5,1,2,1,,2,1,2,17,2,19,1,14,1,89,3,16,3,,,4,1,1,1,2,1,4,4,12,5,4,7,6,9,10,3,8,11,2,13,1,14,50,25,12,0,50,99,0,50,0,0,50,1,50,50,1,"Tea Party, White Supremists and Always Trumpers.",0,6,,,2,,,13,9,10,4,7,12,3,2,,,,,,,,,3,,,2,,,,,,1,13,4,13,4,13,4,13,4,13,4,,,,2,4,2,2,3,2,1,4,5,5,4,5,4,3,,,,,,,,,,,,,,,,10,9,6,7,9,3,5,7,6,6,1,6,8,2,,3,2,1,4,2,4,4,3,3,3,3,3,3,3,3,3,4,3,2,1,4,,,,,5,1,7,1,1,2,1,2,2,2,2,5,3,1,4,6,8,2,7,,2,,3,,2,4,,,2,,5,5,,2,,1,2,1,7/2/2020 14:34,7/2/2020 15:12,38,2,1,Desktop,1,73,4,6,1,12,4,1,1,15,LA,3,7,1,1,1,1,2,2,0,0,0,0,2
